ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
"212946435547734016"|rpss1972|"player"|"3473"||""|"RT @UEFAcom: DEN 0-2 POR Goal: #Postiga (36) #DENPOR #EURO2012 http://t.co/sxW9Q4Ct"|"RT @UEFAcom: DEN 0-2 POR Goal: #Postiga (36) #DENPOR #EURO2012 http://t.co/sxW9Q4Ct"
"212946433895182337"|iPhil|"team"|"7184"||""|"GOLO! POSTIGA! #Portugal #Euro2012 #POR #DEN"|"GOLO! POSTIGA! #Portugal #Euro2012 #POR #DEN"
"212946422356652032"|TwilighterRita|"team"|"7184"||""|"GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOLO! #Euro2012 #Portugal"|"GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOLO! #Euro2012 #Portugal"
"212946336851562496"|PedroC_XDD|"player"|"1977"||""|"#Meireles another trend related to #Euro2012!!!!!!!!!!!!!!!!!!!!!!!!!!!! GO ##Meireles"|"#Meireles another trend related to #Euro2012!!!!!!!!!!!!!!!!!!!!!!!!!!!! GO ##Meireles"
"212946334347563008"|iPhil|"team"|"7184"||""|"RT @mjvalente: O CR7 já não confia no Postiga. #Portugal #Euro2012 #POR #DEN"|"RT @mjvalente: O CR7 já não confia no Postiga. #Portugal #Euro2012 #POR #DEN"
"212946327456333825"|NatachaSantos30|"team"|"7184"||""|"#Portugal #Euro2012 #like http://t.co/HZJimdH6"|"#Portugal #Euro2012 #like http://t.co/HZJimdH6"
"212946073344417792"|iPhil|"team"|"7184"||""|"Ai ai. #Portugal #Euro2012 #POR #DEN"|"Ai ai. #Portugal #Euro2012 #POR #DEN"
"212945966377082880"|eduardamr|"player"|"128"||""|"A popularidade de #Pepe no #twitteuro acaba de disparar! http://t.co/gKgKqi36 @RespirarFutebol @rcatalao #Euro2012"|"A popularidade de #Pepe no #twitteuro acaba de disparar! http://t.co/gKgKqi36 @RespirarFutebol @rcatalao #Euro2012"
"212945901528944640"|arianazevedo|"team"|"7184"||""|"não jogam a bem jogam a mal. Jogo sujo da parte dos dinamarqueses, já me estou a passar #Portugal #Euro2012"|"não jogam a bem jogam a mal. Jogo sujo da parte dos dinamarqueses, já me estou a passar #Portugal #Euro2012"
"212945811078778880"|x3Catarina|"team"|"7184"||""|"1 gol already :) Let's win this Portugal! #euro2012 #portugal http://t.co/yL8qT7vo"|"1 gol already :) Let's win this Portugal! #euro2012 #portugal http://t.co/yL8qT7vo"
"212945794804875264"|danielgaibino|"team"|"7184"||""|"A seguir ao pepe, o veloso é o melhor ! #Portugal #Euro2012"|"A seguir ao pepe, o veloso é o melhor ! #Portugal #Euro2012"
"212945658758430722"|Ana_Electro|"team"|"7184"||""|"@Razzo Pior são os que estão em exame xD #euro2012 #Portugal"|"@Razzo Pior são os que estão em exame xD #euro2012 #Portugal"
"212945563816181760"|AllisonnnnB|"team"|"7184"||""|"RT @AnaSoloDolo: Not trying to get over excited but looking good so far ! #portugal #Euro2012"|"RT @AnaSoloDolo: Not trying to get over excited but looking good so far ! #portugal #Euro2012"
"212945488469704704"|peminuro|"team"|"7184"||""|"Pronto, já estou a ver o jogo. #Portugal #Euro2012"|"Pronto, já estou a ver o jogo. #Portugal #Euro2012"
"212945243912404994"|arianazevedo|"player"|"3473"||""|"POSTIGA POSTIGA VAMOS LÁ JÁ É A SEGUNDA VEZ, ESTOU A CONTAR CONTIGO #VamosLáPortugal #Postiga #Euro2012"|"POSTIGA POSTIGA VAMOS LÁ JÁ É A SEGUNDA VEZ, ESTOU A CONTAR CONTIGO #VamosLáPortugal #Postiga #Euro2012"
"212945234525552641"|FlorisaPereira|"player"|"3473"||""|"Anda tudo a naaaaaanar... #Euro2012 #Portugal #dislike #Postiga"|"Anda tudo a naaaaaanar... #Euro2012 #Portugal #dislike #Postiga"
"212945234525552641"|FlorisaPereira|"team"|"7184"||""|"Anda tudo a naaaaaanar... #Euro2012 #Portugal #dislike #Postiga"|"Anda tudo a naaaaaanar... #Euro2012 #Portugal #dislike #Postiga"
"212945140036284417"|iPhil|"team"|"7184"||""|"João Moutinho tem q ser pivot e o Ronaldo tem que ter bola. #Portugal #Euro2012 #POR #DEN"|"João Moutinho tem q ser pivot e o Ronaldo tem que ter bola. #Portugal #Euro2012 #POR #DEN"
"212945138958344192"|Sara_Raquel16|"team"|"7184"||""|"RT @Jooaneee: LINDO! RT @MonicaEira Lindoooo o twitter #golooo #PORTUGAL #Euro2012 http://t.co/qe7Yx0Jv"|"RT @Jooaneee: LINDO! RT @MonicaEira Lindoooo o twitter #golooo #PORTUGAL #Euro2012 http://t.co/qe7Yx0Jv"
"212945098755944449"|arianazevedo|"team"|"7184"||""|"vá, o árbitro agora foi amiguinho do Meireles. Infracção para um cartão vermelho... #Portugal #Euro2012"|"vá, o árbitro agora foi amiguinho do Meireles. Infracção para um cartão vermelho... #Portugal #Euro2012"
"212945049292521472"|LauraMSilva|"team"|"7184"||""|"woop woop one more goal! c'mon! #portugal #euro2012"|"woop woop one more goal! c'mon! #portugal #euro2012"
"212945017810063360"|NatachaSantos30|"team"|"7184"||""|"uuuuuh Miguel Veloso WW TT :D #Portugal #euro2012"|"uuuuuh Miguel Veloso WW TT :D #Portugal #euro2012"
"212944962030010368"|sarita_v|"player"|"128"||""|"RT @B_Sousa_rally: Golooooooo #Portugal #POR #PEPE #EURO2012"|"RT @B_Sousa_rally: Golooooooo #Portugal #POR #PEPE #EURO2012"
"212944962030010368"|sarita_v|"team"|"7184"||""|"RT @B_Sousa_rally: Golooooooo #Portugal #POR #PEPE #EURO2012"|"RT @B_Sousa_rally: Golooooooo #Portugal #POR #PEPE #EURO2012"
"212944962021629952"|Jooaneee|"team"|"7184"||""|"LINDO! RT @MonicaEira Lindoooo o twitter #golooo #PORTUGAL #Euro2012 http://t.co/qe7Yx0Jv"|"LINDO! RT @MonicaEira Lindoooo o twitter #golooo #PORTUGAL #Euro2012 http://t.co/qe7Yx0Jv"
"212944880220127232"|d_PedroNogueira|"team"|"7184"||""|"RT @JornalNoticias: Os adeptos portugueses cantam em Lviv. Os dinamarqueses estão calados...  #Euro2012 #Portugal"|"RT @JornalNoticias: Os adeptos portugueses cantam em Lviv. Os dinamarqueses estão calados...  #Euro2012 #Portugal"
"212944868832587776"|Razzo|"team"|"7184"||""|"Odeio-te faculdade. #euro2012 #Portugal http://t.co/5P4n1ieo"|"Odeio-te faculdade. #euro2012 #Portugal http://t.co/5P4n1ieo"
"212944780366323712"|iPhil|"team"|"7184"||""|"RT @omalestafeito: árbitro amigo #Portugal #Euro2012 #POR #DEN"|"RT @omalestafeito: árbitro amigo #Portugal #Euro2012 #POR #DEN"
"212944767766630401"|aligiamachado|"team"|"7184"||""|"Ai Meireless! #PORTUGAL #Euro2012"|"Ai Meireless! #PORTUGAL #Euro2012"
"212944700506775556"|BG_Sofia|"team"|"7184"||""|"RT @JornalNoticias: Os adeptos dinamarqueses gritam Messi, para provocar Ronaldo.  #Portugal #Euro2012"|"RT @JornalNoticias: Os adeptos dinamarqueses gritam Messi, para provocar Ronaldo.  #Portugal #Euro2012"
"212944678977421312"|BG_Sofia|"team"|"7184"||""|"RT @JornalNoticias: Os adeptos portugueses cantam em Lviv. Os dinamarqueses estão calados...  #Euro2012 #Portugal"|"RT @JornalNoticias: Os adeptos portugueses cantam em Lviv. Os dinamarqueses estão calados...  #Euro2012 #Portugal"
"212944441198116864"|luis_sarmento|"team"|"7184"||""|"#euro2012 #portugal ole!! Guuooollooo"|"#euro2012 #portugal ole!! Guuooollooo"
"212944417043132416"|PatriciaSusano|"team"|"7184"||""|"RT @JornalNoticias: Os adeptos portugueses cantam em Lviv. Os dinamarqueses estão calados...  #Euro2012 #Portugal"|"RT @JornalNoticias: Os adeptos portugueses cantam em Lviv. Os dinamarqueses estão calados...  #Euro2012 #Portugal"
"212944286298275840"|miudaaa|"team"|"7184"||""|"RT @iPhil: Vamos lá com calma. Gerir isto e conseguir o segundo. #Portugal #Euro2012 #POR #DEN"|"RT @iPhil: Vamos lá com calma. Gerir isto e conseguir o segundo. #Portugal #Euro2012 #POR #DEN"
"212944251812724738"|iPhil|"team"|"7184"||""|"Vamos lá com calma. Gerir isto e conseguir o segundo. #Portugal #Euro2012 #POR #DEN"|"Vamos lá com calma. Gerir isto e conseguir o segundo. #Portugal #Euro2012 #POR #DEN"
"212944250265022464"|jpgodinho|"team"|"7184"||""|"Vamos #Portugal #EURO2012  #carregaPortugal"|"Vamos #Portugal #EURO2012  #carregaPortugal"
"212944245118599169"|LuanS_PRT|"team"|"7184"||""|"GOOOOOOLLLLLLO DE #PORTUGAL NO #EURO2012 #ForçaPortugal!!!!"|"GOOOOOOLLLLLLO DE #PORTUGAL NO #EURO2012 #ForçaPortugal!!!!"
"212944221596946432"|realpunch1|"team"|"7184"||""|"Gritando no trabalho #Portugal #Euro2012"|"Gritando no trabalho #Portugal #Euro2012"
"212944211241205760"|NatachaSantos30|"team"|"7184"||""|"o Pepe ja é 100% tuga :d até beija a camisola :D #Portugal #euro2012"|"o Pepe ja é 100% tuga :d até beija a camisola :D #Portugal #euro2012"
"212944178789879809"|JornalNoticias|"team"|"7184"||""|"Os adeptos portugueses cantam em Lviv. Os dinamarqueses estão calados...  #Euro2012 #Portugal"|"Os adeptos portugueses cantam em Lviv. Os dinamarqueses estão calados...  #Euro2012 #Portugal"
"212944177745498113"|nunoantunes|"team"|"7184"||""|"Tinha de ser o Pepe? N é português nem tem cabelo estiloso, que é que está ali a fazer? #ForçaPortugal #portugal #Euro2012 #JoguemABola"|"Tinha de ser o Pepe? N é português nem tem cabelo estiloso, que é que está ali a fazer? #ForçaPortugal #portugal #Euro2012 #JoguemABola"
"212944121076260864"|draguNMorais|"team"|"7184"||""|"The first of many! #Portugal #Euro2012"|"The first of many! #Portugal #Euro2012"
"212944114507976704"|aligiamachado|"team"|"7184"||""|"Siga #PORTUGAL !!!!!!!!!!!!!!!!!! #Euro2012"|"Siga #PORTUGAL !!!!!!!!!!!!!!!!!! #Euro2012"
"212944082950037507"|Putoems|"team"|"7184"||""|"Pisas-me o pé, eu marco um golo!!! #PORTUGAL #EURO2012"|"Pisas-me o pé, eu marco um golo!!! #PORTUGAL #EURO2012"
"212944076847316993"|inesgamb|"team"|"7184"||""|"GOAL FINALLY FFS!! Pepe! #Portugal #Euro2012"|"GOAL FINALLY FFS!! Pepe! #Portugal #Euro2012"
"212944039916482560"|B_Sousa_rally|"player"|"128"||""|"Golooooooo #Portugal #POR #PEPE #EURO2012"|"Golooooooo #Portugal #POR #PEPE #EURO2012"
"212944039916482560"|B_Sousa_rally|"team"|"7184"||""|"Golooooooo #Portugal #POR #PEPE #EURO2012"|"Golooooooo #Portugal #POR #PEPE #EURO2012"
"212944023038595075"|MartaOuteiro|"player"|"128"||""|"GOOOOOOOOOOOOLO!!! E ainda faltam 2! #Portugal #Euro2012 #Pepe"|"GOOOOOOOOOOOOLO!!! E ainda faltam 2! #Portugal #Euro2012 #Pepe"
"212944023038595075"|MartaOuteiro|"team"|"7184"||""|"GOOOOOOOOOOOOLO!!! E ainda faltam 2! #Portugal #Euro2012 #Pepe"|"GOOOOOOOOOOOOLO!!! E ainda faltam 2! #Portugal #Euro2012 #Pepe"
"212944019792207872"|Razzo|"team"|"7184"||""|"VAMOS! #EURO2012 #PORTUGAL"|"VAMOS! #EURO2012 #PORTUGAL"
"212943989895213056"|OscarTomasi|"team"|"7184"||""|"El central del @Realmadrid está siendo el jugador más destacado de #Portugal de lo (poco) que llevamos de #Euro2012"|"El central del @Realmadrid está siendo el jugador más destacado de #Portugal de lo (poco) que llevamos de #Euro2012"
"212943931086876672"|sharkr1|"team"|"7184"||""|"vamos a ver se nao esmorecem #portugal #euro2012"|"vamos a ver se nao esmorecem #portugal #euro2012"
"212943919657394176"|RuledbyDom|"player"|"128"||""|"RT @UEFAcom_pt: DEN 0-1 POR Golo: #Pepe (24) #DENPOR #EURO2012 http://t.co/d4Ai2KJr"|"RT @UEFAcom_pt: DEN 0-1 POR Golo: #Pepe (24) #DENPOR #EURO2012 http://t.co/d4Ai2KJr"
"212943918222942210"|diogocfreitas|"player"|"128"||""|"GOLOOO!!! #pepe #euro2012"|"GOLOOO!!! #pepe #euro2012"
"212943887835213824"|Prisca89|"player"|"128"||""|"RT @UEFAcom_pt: DEN 0-1 POR Golo: #Pepe (24) #DENPOR #EURO2012 http://t.co/d4Ai2KJr"|"RT @UEFAcom_pt: DEN 0-1 POR Golo: #Pepe (24) #DENPOR #EURO2012 http://t.co/d4Ai2KJr"
"212943873515859973"|M3lodyCb|"player"|"128"||""|"#pepe <3 #Euro2012"|"#pepe <3 #Euro2012"
"212943869703225345"|RitaCardoso94|"team"|"7184"||""|"RT @JornalNoticias: Golo de Portugal. Pepe adianta os portugueses no marcador Portugal (1) – Dinamarca (0)  #Euro2012 #Portugal"|"RT @JornalNoticias: Golo de Portugal. Pepe adianta os portugueses no marcador Portugal (1) – Dinamarca (0)  #Euro2012 #Portugal"
"212943866557509632"|alorena1|"team"|"7184"||""|"RT @JornalNoticias: Golo de Portugal. Pepe adianta os portugueses no marcador Portugal (1) – Dinamarca (0)  #Euro2012 #Portugal"|"RT @JornalNoticias: Golo de Portugal. Pepe adianta os portugueses no marcador Portugal (1) – Dinamarca (0)  #Euro2012 #Portugal"
"212943849868369921"|drid_825|"team"|"7184"||""|"GOLOOOOOOOOOOOOOOOOOOOOOO PORTUGAAAAAAALLLL #Euro2012 #Portugal"|"GOLOOOOOOOOOOOOOOOOOOOOOO PORTUGAAAAAAALLLL #Euro2012 #Portugal"
"212943812983664640"|Pherreyra|"team"|"7158"||""|"É ASSIM MESMO CARALHO! #Euro2012 #Portugal 1-0 #Denmark"|"É ASSIM MESMO CARALHO! #Euro2012 #Portugal 1-0 #Denmark"
"212943812983664640"|Pherreyra|"team"|"7184"||""|"É ASSIM MESMO CARALHO! #Euro2012 #Portugal 1-0 #Denmark"|"É ASSIM MESMO CARALHO! #Euro2012 #Portugal 1-0 #Denmark"
"212943778816868354"|eduardamr|"player"|"128"||""|"Boa #Pepe! #Euro2012 #like http://t.co/11Q1AM2Z"|"Boa #Pepe! #Euro2012 #like http://t.co/11Q1AM2Z"
"212943736135614464"|DiogoCMoreira|"team"|"7184"||""|"RT @PauloAbreu4: Eu disse: o #Pepe é o melhor central do #euro2012! Vamos, #Portugal!"|"RT @PauloAbreu4: Eu disse: o #Pepe é o melhor central do #euro2012! Vamos, #Portugal!"
"212943736135614464"|DiogoCMoreira|"player"|"128"||""|"RT @PauloAbreu4: Eu disse: o #Pepe é o melhor central do #euro2012! Vamos, #Portugal!"|"RT @PauloAbreu4: Eu disse: o #Pepe é o melhor central do #euro2012! Vamos, #Portugal!"
"212943729873518592"|diogoffigueira|"team"|"7184"||""|"Yay! Go #PORTUGAL! #euro2012"|"Yay! Go #PORTUGAL! #euro2012"
"212943674739396610"|PortistaDoPorto|"team"|"7184"||""|"Golo! Pele! #PORTUGAL #Euro2012"|"Golo! Pele! #PORTUGAL #Euro2012"
"212943667453902850"|JorgeFTeixeira|"player"|"128"||""|"Nice one #Pepe!! #Euro2012 #like http://t.co/Vf0bJuEL"|"Nice one #Pepe!! #Euro2012 #like http://t.co/Vf0bJuEL"
"212943623447257089"|Ana_Electro|"team"|"7184"||""|"#Euro2012 #Portugal GOLOOOOOO"|"#Euro2012 #Portugal GOLOOOOOO"
"212943578928914436"|FlorisaPereira|"player"|"128"||""|"Grande golo! #Euro2012 #Pepe #like"|"Grande golo! #Euro2012 #Pepe #like"
"212943574612975617"|aka_wizard|"team"|"7184"||""|"GOOOOOOOOOOOOOLO #PEPE #PORTUGAL #EURO2012"|"GOOOOOOOOOOOOOLO #PEPE #PORTUGAL #EURO2012"
"212943574612975617"|aka_wizard|"player"|"128"||""|"GOOOOOOOOOOOOOLO #PEPE #PORTUGAL #EURO2012"|"GOOOOOOOOOOOOOLO #PEPE #PORTUGAL #EURO2012"
"212943558175494146"|joanafms|"team"|"7184"||""|"Tou a amar o pepe! #euro2012 #portugal"|"Tou a amar o pepe! #euro2012 #portugal"
"212943556850098176"|Eliano_Marques|"team"|"7184"||""|"Golooooooo!!! Golooooo!!! #Pepe #Portugal #Euro2012"|"Golooooooo!!! Golooooo!!! #Pepe #Portugal #Euro2012"
"212943556850098176"|Eliano_Marques|"player"|"128"||""|"Golooooooo!!! Golooooo!!! #Pepe #Portugal #Euro2012"|"Golooooooo!!! Golooooo!!! #Pepe #Portugal #Euro2012"
"212943509404127234"|luis_sarmento|"team"|"7184"||""|"RT @eduardamr RT @PauloQuerido Twitteuro, em  http://t.co/QdK0y4e7 // boa forma de acompanhar o jogo de #Portugal #Euro2012"|"RT @eduardamr RT @PauloQuerido Twitteuro, em  http://t.co/QdK0y4e7 // boa forma de acompanhar o jogo de #Portugal #Euro2012"
"212943495646814208"|JornalNoticias|"team"|"7184"||""|"Golo de Portugal. Pepe adianta os portugueses no marcador Portugal (1) – Dinamarca (0)  #Euro2012 #Portugal"|"Golo de Portugal. Pepe adianta os portugueses no marcador Portugal (1) – Dinamarca (0)  #Euro2012 #Portugal"
"212943481881116672"|iPhil|"team"|"7184"||""|"GOLO! #Portugal #Euro2012 #POR #DEN"|"GOLO! #Portugal #Euro2012 #POR #DEN"
"212943392034918402"|iPhil|"team"|"7184"||""|"Quase. #Portugal #Euro2012 #POR #DEN"|"Quase. #Portugal #Euro2012 #POR #DEN"
"212943300926255105"|Don_Miguez|"team"|"7184"||""|"RT @JornalNoticias: Os adeptos dinamarqueses gritam Messi, para provocar Ronaldo.  #Portugal #Euro2012"|"RT @JornalNoticias: Os adeptos dinamarqueses gritam Messi, para provocar Ronaldo.  #Portugal #Euro2012"
"212943109468864512"|CSoaresMoreira|"team"|"7184"||""|"Already watching! go #Portugal #Euro2012"|"Already watching! go #Portugal #Euro2012"
"212943004451864577"|nunoantunes|"team"|"7184"||""|"Nicklas Bendtner, não sei se hoje irás subir po autocarro pelo teu próprio pé... #ForçaPortugal #portugal #Euro2012 #JoguemABola #justplay"|"Nicklas Bendtner, não sei se hoje irás subir po autocarro pelo teu próprio pé... #ForçaPortugal #portugal #Euro2012 #JoguemABola #justplay"
"212942952920653825"|JornalNoticias|"team"|"7184"||""|"Os adeptos dinamarqueses gritam Messi, para provocar Ronaldo.  #Portugal #Euro2012"|"Os adeptos dinamarqueses gritam Messi, para provocar Ronaldo.  #Portugal #Euro2012"
"212942940711038977"|aligiamachado|"team"|"7184"||""|"Então defensores do Ronaldo, também defendem que ele cantou muito bem o hino de cabeça baixa? POIS, é uma vergonha! #PORTUGAL #Euro2012"|"Então defensores do Ronaldo, também defendem que ele cantou muito bem o hino de cabeça baixa? POIS, é uma vergonha! #PORTUGAL #Euro2012"
"212942491048095745"|itsmeOksana|"team"|"7158"||""|"#portugal x #denmark #euro2012"|"#portugal x #denmark #euro2012"
"212942491048095745"|itsmeOksana|"team"|"7184"||""|"#portugal x #denmark #euro2012"|"#portugal x #denmark #euro2012"
"212942141163442177"|BG_Sofia|"team"|"7184"||""|"O PEPE NÃO, SEUS FDPS, O PEPE NÃO!!!!!! #portugal #euro2012 #goportugal"|"O PEPE NÃO, SEUS FDPS, O PEPE NÃO!!!!!! #portugal #euro2012 #goportugal"
"212942030505132032"|catarina_dinis|"team"|"7184"||""|"Atenção a esse nariz ó Tino #Portugal #CarregaPortugal #Euro2012"|"Atenção a esse nariz ó Tino #Portugal #CarregaPortugal #Euro2012"
"212941989002493952"|BG_Sofia|"team"|"7184"||""|"A minha irmã: "Um bocadinho mais para o lado, rapaz. Um bocadinho mais para o lado..." #portugal #euro2012 #goportugal"|"A minha irmã: "Um bocadinho mais para o lado, rapaz. Um bocadinho mais para o lado..." #portugal #euro2012 #goportugal"
"212941835637768194"|iPhil|"team"|"7184"||""|"E Portugal continua com jogo directo entre defesa - ataque, sem passar pelo meio campo. #Portugal #Euro2012 #POR #DEN"|"E Portugal continua com jogo directo entre defesa - ataque, sem passar pelo meio campo. #Portugal #Euro2012 #POR #DEN"
"212941789735301121"|mariorui|"team"|"7184"||""|"Hope is the last thing to die #Portugal #euro2012. Come on"|"Hope is the last thing to die #Portugal #euro2012. Come on"
"212941696365899776"|pintolaranja|"team"|"7184"||""|"RT @iPhil: Esta coisa de ter jogadores a aquecer aos 0 mins e um jogador já lesionado, tem que ser aproveitado. #Portugal #Euro2012 #POR ..."|"RT @iPhil: Esta coisa de ter jogadores a aquecer aos 0 mins e um jogador já lesionado, tem que ser aproveitado. #Portugal #Euro2012 #POR ..."
"212941664279474178"|miudaaa|"team"|"7184"||""|"RT @iPhil: Esta coisa de ter jogadores a aquecer aos 0 mins e um jogador já lesionado, tem que ser aproveitado. #Portugal #Euro2012 #POR ..."|"RT @iPhil: Esta coisa de ter jogadores a aquecer aos 0 mins e um jogador já lesionado, tem que ser aproveitado. #Portugal #Euro2012 #POR ..."
"212941609485090819"|iPhil|"team"|"7184"||""|"Esta coisa de ter jogadores a aquecer aos 0 mins e um jogador já lesionado, tem que ser aproveitado. #Portugal #Euro2012 #POR #DEN"|"Esta coisa de ter jogadores a aquecer aos 0 mins e um jogador já lesionado, tem que ser aproveitado. #Portugal #Euro2012 #POR #DEN"
"212941281331118082"|BG_Sofia|"team"|"7184"||""|"Dinamarca 0-0 Portugal Uma pessoa sofre...  #portugal #euro2012 #goportugal"|"Dinamarca 0-0 Portugal Uma pessoa sofre...  #portugal #euro2012 #goportugal"
"212941203187040256"|barbarakutcher|"team"|"7184"||""|"RT @BG_Sofia: @barbarakutcher Pode ser que ela consiga enfiá-la na baliza. Dinamarca-Portugal #portugal #euro2012 #goportugal"|"RT @BG_Sofia: @barbarakutcher Pode ser que ela consiga enfiá-la na baliza. Dinamarca-Portugal #portugal #euro2012 #goportugal"
"212941046420750340"|RitaCardoso94|"team"|"7158"||""|"E agora que acabei o filme, vou ver #Portugal x #Dinamarca #Euro2012"|"E agora que acabei o filme, vou ver #Portugal x #Dinamarca #Euro2012"
"212941046420750340"|RitaCardoso94|"team"|"7184"||""|"E agora que acabei o filme, vou ver #Portugal x #Dinamarca #Euro2012"|"E agora que acabei o filme, vou ver #Portugal x #Dinamarca #Euro2012"
"212941043350519809"|joanacorreiaa|"team"|"7184"||""|"E agora só para perder mais uns tempos de estudo #Euro2012 #PORTUGAL"|"E agora só para perder mais uns tempos de estudo #Euro2012 #PORTUGAL"
"212940949880455168"|BG_Sofia|"team"|"7184"||""|"A irmã: "Não escorrega. Não tens direito a escorregar, Patrício!" Dinamarca-Portugal #portugal #euro2012 #goportugal"|"A irmã: "Não escorrega. Não tens direito a escorregar, Patrício!" Dinamarca-Portugal #portugal #euro2012 #goportugal"
"212940943572205569"|iPhil|"team"|"7184"||""|"Coentrão a dormir. #Portugal #Euro2012 #POR #DEN"|"Coentrão a dormir. #Portugal #Euro2012 #POR #DEN"
"212940891789328384"|CatarinaC0sta|"team"|"7184"||""|"RT @JornalNoticias: Paulo Bento, de pé, incentiva os seus jogadores  #Portugal #Euro2012"|"RT @JornalNoticias: Paulo Bento, de pé, incentiva os seus jogadores  #Portugal #Euro2012"
"212940811594252288"|BG_Sofia|"team"|"7184"||""|"@barbarakutcher Pode ser que ela consiga enfiá-la na baliza. Dinamarca-Portugal #portugal #euro2012 #goportugal"|"@barbarakutcher Pode ser que ela consiga enfiá-la na baliza. Dinamarca-Portugal #portugal #euro2012 #goportugal"
"212940785690218498"|JornalNoticias|"team"|"7184"||""|"Paulo Bento, de pé, incentiva os seus jogadores  #Portugal #Euro2012"|"Paulo Bento, de pé, incentiva os seus jogadores  #Portugal #Euro2012"
"212940723690024960"|justmyshisou|"team"|"7184"||""|"RT @JornalNoticias: Canta-se o hino português no Arena Lviv. Arrepiante! #Euro2012 #Portugal"|"RT @JornalNoticias: Canta-se o hino português no Arena Lviv. Arrepiante! #Euro2012 #Portugal"
"212940710989660160"|iPhil|"team"|"7184"||""|"Estão a acordar? #Portugal #Euro2012 #POR #DEN"|"Estão a acordar? #Portugal #Euro2012 #POR #DEN"
"212940577346555905"|timotioman|"team"|"7184"||""|"Ouve-se #Portugal na Ucrania! #Euro2012"|"Ouve-se #Portugal na Ucrania! #Euro2012"
"212940370399592448"|_Canbel|"team"|"7184"||""|"Para não dizerem que sou mau aqui vai o apoio: #GoPortugal #ForçaPortugal #Portugal #Euro12 #Euro2012 #PORTUGAL #GOPORTUGAL"|"Para não dizerem que sou mau aqui vai o apoio: #GoPortugal #ForçaPortugal #Portugal #Euro12 #Euro2012 #PORTUGAL #GOPORTUGAL"
"212940201792774144"|iPhil|"team"|"7184"||""|"RT @omalestafeito: não há ninguém com tomates para pegar no jogo??? #Portugal #Euro2012 #POR #DEN"|"RT @omalestafeito: não há ninguém com tomates para pegar no jogo??? #Portugal #Euro2012 #POR #DEN"
"212940037883576320"|iPhil|"team"|"7184"||""|"Apesar da confiança, já esperava um jogo assim. #Portugal #Euro2012 #POR #DEN"|"Apesar da confiança, já esperava um jogo assim. #Portugal #Euro2012 #POR #DEN"
"212939875190706178"|mamenpi|"team"|"7184"||""|"O Postiga pode ser titular em todos os jogos, desde que seja substituído no segundo minuto de jogo... #Euro2012 #Portugal #DINxPOR"|"O Postiga pode ser titular em todos os jogos, desde que seja substituído no segundo minuto de jogo... #Euro2012 #Portugal #DINxPOR"
"212939822313115649"|mariorui|"team"|"7184"||""|"I hope to be totally wrong #portugal #euro2012"|"I hope to be totally wrong #portugal #euro2012"
"212939804973862912"|porfss|"team"|"7184"||""|"Paulo Bento vai mandar lá para dentro um papelinho para entregar ao João Pereira para lhe ensinar a fazer cruzamentos! #Portugal #Euro2012"|"Paulo Bento vai mandar lá para dentro um papelinho para entregar ao João Pereira para lhe ensinar a fazer cruzamentos! #Portugal #Euro2012"
"212939561557442560"|euRafa|"team"|"7184"||""|"#Portugal está a jogar a medo... #euro2012"|"#Portugal está a jogar a medo... #euro2012"
"212939469844779009"|mariorui|"team"|"7184"||""|"#Portugal with the same team that loosed with German.Never touch a team that are not winning #paulobento no good feelings about #Euro2012"|"#Portugal with the same team that loosed with German.Never touch a team that are not winning #paulobento no good feelings about #Euro2012"
"212939128365527041"|iPhil|"team"|"7184"||""|"Bola no chão, pá! #Portugal #Euro2012 #POR #DEN"|"Bola no chão, pá! #Portugal #Euro2012 #POR #DEN"
"212939124724858880"|nunoantunes|"team"|"7184"||""|"Até agora estou bastante contente com o penteado do Ronaldo! #ForçaPortugal #portugal #Euro2012 #JoguemABola #hairstyle #justplay"|"Até agora estou bastante contente com o penteado do Ronaldo! #ForçaPortugal #portugal #Euro2012 #JoguemABola #hairstyle #justplay"
"212939115258322944"|BG_Sofia|"team"|"7184"||""|"Outro canto, outra vez?!?!?! Dinamarca-Portugal #portugal #euro2012 #goportugal"|"Outro canto, outra vez?!?!?! Dinamarca-Portugal #portugal #euro2012 #goportugal"
"212939004583219200"|CatarinaC0sta|"team"|"7184"||""|"A sério que vocês vão dar razão ao Polvo, #Portugal? C'MON! #Euro2012"|"A sério que vocês vão dar razão ao Polvo, #Portugal? C'MON! #Euro2012"
"212938916888715265"|eduardamr|"team"|"7184"||""|"RT @PauloQuerido: Twitteuro, em  http://t.co/4rjhIixJ // boa forma de acompanhar o jogo de #Portugal #Euro2012"|"RT @PauloQuerido: Twitteuro, em  http://t.co/4rjhIixJ // boa forma de acompanhar o jogo de #Portugal #Euro2012"
"212938685543485440"|fbatista72|"team"|"7184"||""|"Epoca 2011/2012: CR7 60 golos, 23 jogadores da Dinamarca 57 golos. Apenas estatísticas! #fb #Portugal #Euro2012"|"Epoca 2011/2012: CR7 60 golos, 23 jogadores da Dinamarca 57 golos. Apenas estatísticas! #fb #Portugal #Euro2012"
